Planet Name,Kepler ID,KOI Name,Alt Name,RA (J2000),Dec (J2000),Planet temp,Planet Radius,Transit duration,Period,Impact Parameter,Inclination,Provenance,a/R,Transit Number,Transit Model,Time of transit,Transit Depth,Semi-major Axis,r/R,r/R err1,Age,Stellar Mass,Stellar Radius,Stellar Teff,Logg,KEP Mag,g Mag,r Mag,i Mag,z Mag,J Mag,H Mag,K Mag,KOI List,Last Update,KOI Vet Date
Kepler-299 d,11014932,K01432.02,Kepler-299 d,18 52 49.673,+48 34 49.81,712,1.57,4.39,15.055,0.32,89.38,Pinsonneault,25.3,,Mandel and Agol (2002 ApJ 580 171),144.584,303,0.119,0.016,0.00075,0.4,1.001,0.9,5885,4.53,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436,YES,2014-02-26,2013-12-19 00:00:00
Kepler-299 e,11014932,K01432.04,Kepler-299 e,18 52 49.673,+48 34 49.81,520,1.64,5.408,38.284,0.52,89.38,Pinsonneault,47,,Mandel and Agol (2002 ApJ 580 171),143.317,318,0.223,0.017,0.00098,0.4,1.001,0.9,5885,4.53,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436,YES,2014-02-26,2013-12-19 00:00:00
Kepler-3 b,10748390,K00003.01,HAT-P-11 b,19 50 50.244,+48 04 51.07,794,4.68,2.368,4.888,0.029,89.95,SPC,16.68,,Mandel and Agol (2002 ApJ 580 171),124.813,4323,0.052,0.058,0.00037,9,0.786,0.742,4766,4.59,9.174,10.665,9.479,,,7.608,7.131,7.009,YES,2013-03-05,2013-12-19 00:00:00
Kepler-30 b,3832474,K00806.03,Kepler-30 b,19 01 08.071,+38 56 50.21,544,1.37,4.661,29.165,0.64,88.81,SME,37.7,,Mandel and Agol (2002 ApJ 580 171),150.692,200,0.184,0.013,0.002,4.8,0.969,0.94,5461,4.48,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,YES,2013-03-05,2013-10-25 00:00:00
Kepler-30 c,3832474,K00806.02,Kepler-30 c,19 01 08.071,+38 56 50.21,428,14,7.075,60.323,0.637,89.38,SME,61.3,,Mandel and Agol (2002 ApJ 580 171),243.906,19997,0.298,0.136,0.00081,4.8,0.969,0.94,5461,4.48,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,YES,2013-03-05,2014-06-10 00:00:00
Kepler-30 d,3832474,K00806.01,Kepler-30 d,19 01 08.071,+38 56 50.21,321,9.37,9.512,143.215,0.54,89.95,SME,109.1,,Mandel and Agol (2002 ApJ 580 171),154.209,9510,0.53,0.091,0.00065,4.8,0.969,0.94,5461,4.48,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,YES,2013-03-05,2014-06-10 00:00:00
Kepler-300 b,11037335,K01435.02,Kepler-300 b,19 41 09.287,+48 35 58.99,828,2.15,2.495,10.446,0.937,85.94,Pinsonneault,13,,Mandel and Agol (2002 ApJ 580 171),133.278,346,0.095,0.021,0.00062,0.3,1.035,0.93,5993,4.51,14.201,14.644,14.155,14.012,13.965,13.113,12.803,12.742,YES,2014-02-26,2013-12-19 00:00:00
Kepler-300 c,11037335,K01435.01,Kepler-300 c,19 41 09.287,+48 35 58.99,527,2.26,8.649,40.715,0.491,89.38,Pinsonneault,32.3,,Mandel and Agol (2002 ApJ 580 171),146.565,566,0.234,0.022,0.00033,0.3,1.035,0.93,5993,4.51,14.201,14.644,14.155,14.012,13.965,13.113,12.803,12.742,YES,2014-02-26,2013-12-19 00:00:00
Kepler-301 b,11389771,K01436.01,Kepler-301 b,18 55 55.913,+49 13 58.76,1283,1.41,2.382,2.509,0.66,84.22,Pinsonneault,6.3,,Mandel and Agol (2002 ApJ 580 171),135.009,219,0.036,0.014,0.00091,2.4,0.97,0.9,5811,4.51,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706,YES,2014-02-26,2013-12-19 00:00:00
Kepler-301 c,11389771,K01436.03,Kepler-301 c,18 55 55.913,+49 13 58.76,994,1.5,2.316,5.419,0.83,85.37,Pinsonneault,10.5,,Mandel and Agol (2002 ApJ 580 171),131.643,216,0.06,0.015,0.001,2.4,0.97,0.9,5811,4.51,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706,YES,2014-02-26,2013-12-19 00:00:00
Kepler-301 d,11389771,K01436.02,Kepler-301 d,18 55 55.913,+49 13 58.76,731,1.9,4.046,13.751,0.69,88.24,Pinsonneault,19.4,,Mandel and Agol (2002 ApJ 580 171),144.612,399,0.111,0.019,0.001,2.4,0.97,0.9,5811,4.51,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706,YES,2014-02-26,2013-12-19 00:00:00
Kepler-302 b,7898352,K01486.02,Kepler-302 b,19 37 16.077,+43 37 45.63,577,2.8,5.835,30.184,0.441,89.38,Pinsonneault,36.7,,Mandel and Agol (2002 ApJ 580 171),146.645,925,0.191,0.028,0.00066,0.5,1.021,0.92,5952,4.52,15.505,16.016,15.46,15.286,15.189,14.259,13.913,13.9,YES,2014-02-26,2014-06-10 00:00:00
Kepler-302 c,7898352,K01486.01,Kepler-302 c,19 37 16.077,+43 37 45.63,357,9.7,7.205,127.281,0.836,89.38,Pinsonneault,95.8,,Mandel and Agol (2002 ApJ 580 171),163.893,8250,0.499,0.096,0.001,0.5,1.021,0.92,5952,4.52,15.505,16.016,15.46,15.286,15.189,14.259,13.913,13.9,YES,2014-02-26,2014-06-10 00:00:00
Kepler-303 b,7871954,K01515.01,Kepler-303 b,18 52 32.512,+43 39 25.38,869,0.99,1.469,1.937,0.36,87.66,Pinsonneault,9.6,,Mandel and Agol (2002 ApJ 580 171),134.719,341,0.025,0.017,0.003,13.9,0.575,0.547,4212,4.72,14.39,15.623,14.4,13.862,13.583,12.41,11.761,11.596,YES,2014-02-26,2013-12-19 00:00:00
Kepler-303 c,7871954,K01515.02,Kepler-303 c,18 52 32.512,+43 39 25.38,561,1.49,1.192,7.061,0.89,87.66,Pinsonneault,23,,Mandel and Agol (2002 ApJ 580 171),136.272,503,0.06,0.025,0.004,13.9,0.575,0.547,4212,4.72,14.39,15.623,14.4,13.862,13.583,12.41,11.761,11.596,YES,2014-02-26,2013-12-19 00:00:00
Kepler-304 b,5371776,K01557.01,Kepler-304 b,19 37 46.025,+40 33 27.32,884,2.8,1.842,3.296,0.53,87.66,Pinsonneault,12.3,,Mandel and Agol (2002 ApJ 580 171),133.965,1769,0.038,0.039,0.003,14,0.687,0.67,4779,4.62,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626,YES,2014-02-26,2013-12-19 00:00:00
Kepler-304 c,5371776,K01557.03,Kepler-304 c,19 37 46.025,+40 33 27.32,748,2.6,1.206,5.316,0.907,87.09,Pinsonneault,16.9,,Mandel and Agol (2002 ApJ 580 171),132.429,956,0.053,0.035,0.002,14,0.687,0.67,4779,4.62,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626,YES,2014-02-26,2013-12-19 00:00:00
Kepler-304 d,5371776,K01557.02,Kepler-304 d,19 37 46.025,+40 33 27.32,617,2.4,2.897,9.653,0.31,89.38,Pinsonneault,25.1,,Mandel and Agol (2002 ApJ 580 171),134.856,1332,0.078,0.033,0.002,14,0.687,0.67,4779,4.62,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626,YES,2014-02-26,2013-12-19 00:00:00
Kepler-305 b,5219234,K01563.01,Kepler-305 b,19 56 53.840,+40 20 35.46,833,3.5,2.918,5.487,0.806,85.37,KIC,9.4,,Mandel and Agol (2002 ApJ 580 171),356.077,1359,0.059,0.037,0.002,,0.9,0.87,4918,4.51,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702,YES,2013-12-18,2013-12-19 00:00:00
Kepler-305 c,5219234,K01563.02,Kepler-305 c,19 56 53.840,+40 20 35.46,729,3.1,3.081,8.291,0.839,85.94,KIC,12.4,,Mandel and Agol (2002 ApJ 580 171),359.636,1020,0.077,0.033,0.002,,0.9,0.87,4918,4.51,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702,YES,2013-12-18,2013-12-19 00:00:00
Kepler-305 d,5219234,K01563.04,Kepler-305 d,19 56 53.840,+40 20 35.46,575,3.6,2.908,16.739,0.935,87.09,KIC,19.8,,Mandel and Agol (2002 ApJ 580 171),359.417,1108,0.124,0.038,0.002,,0.9,0.87,4918,4.51,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702,YES,2014-02-26,2013-12-19 00:00:00
Kepler-306 b,5438099,K01567.02,Kepler-306 b,19 14 09.280,+40 36 58.14,902,2.01,2.332,4.646,0.58,87.66,KIC,12.8,,Mandel and Agol (2002 ApJ 580 171),354.589,499,0.053,0.021,0.002,,0.93,0.88,5027,4.52,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503,YES,2014-02-26,2013-12-19 00:00:00
Kepler-306 c,5438099,K01567.01,Kepler-306 c,19 14 09.280,+40 36 58.14,774,2.56,3.087,7.24,0.37,88.81,KIC,17.2,,Mandel and Agol (2002 ApJ 580 171),355.016,876,0.072,0.027,0.002,,0.93,0.88,5027,4.52,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503,YES,2014-02-26,2013-12-19 00:00:00
Kepler-306 d,5438099,K01567.03,Kepler-306 d,19 14 09.280,+40 36 58.14,580,2.31,4.405,17.326,0.01,89.95,KIC,31,,Mandel and Agol (2002 ApJ 580 171),360.512,744,0.128,0.024,0.002,,0.93,0.88,5027,4.52,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503,YES,2014-02-26,2013-12-19 00:00:00
Kepler-306 e,5438099,K01567.04,Kepler-306 e,19 14 09.280,+40 36 58.14,422,2.81,5.634,44.842,0.39,89.38,KIC,58,,Mandel and Agol (2002 ApJ 580 171),359.87,1046,0.242,0.029,0.002,,0.93,0.88,5027,4.52,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503,YES,2014-02-26,2013-12-19 00:00:00
Kepler-307 b,5299459,K01576.01,Kepler-307 b,19 51 10.832,+40 25 03.75,836,3.2,2.74,10.416,0.68,88.24,Pinsonneault,22.4,,Mandel and Agol (2002 ApJ 580 171),143.044,850,0.089,0.028,0.002,13.5,0.856,1.03,5577,4.34,14.072,14.646,13.997,13.826,13.714,12.833,12.452,12.321,YES,2013-12-18,2013-12-19 00:00:00
Kepler-307 c,5299459,K01576.02,Kepler-307 c,19 51 10.832,+40 25 03.75,778,2.8,3.035,13.084,0.65,88.81,Pinsonneault,26.1,,Mandel and Agol (2002 ApJ 580 171),132.632,684,0.103,0.025,0.002,13.5,0.856,1.03,5577,4.34,14.072,14.646,13.997,13.826,13.714,12.833,12.452,12.321,YES,2013-12-18,2013-12-19 00:00:00
Kepler-308 b,5289854,K01593.01,Kepler-308 b,19 43 08.437,+40 26 22.37,821,2.2,2.651,9.695,0.61,88.24,Pinsonneault,22.9,,Mandel and Agol (2002 ApJ 580 171),182.461,530,0.089,0.022,0.003,0.5,0.997,0.89,5876,4.53,15.809,16.377,15.767,15.566,15.447,14.614,14.153,14.187,YES,2014-02-26,2013-12-19 00:00:00
Kepler-308 c,5289854,K01593.02,Kepler-308 c,19 43 08.437,+40 26 22.37,705,1.99,3.833,15.382,0.1,89.95,Pinsonneault,31,,Mandel and Agol (2002 ApJ 580 171),139.085,492,0.121,0.02,0.002,0.5,0.997,0.89,5876,4.53,15.809,16.377,15.767,15.566,15.447,14.614,14.153,14.187,YES,2014-02-26,2013-12-19 00:00:00
Kepler-309 b,10027323,K01596.01,Kepler-309 b,19 50 02.366,+46 57 40.54,699,1.34,2.791,5.924,0.72,86.52,Pinsonneault,11.7,,Mandel and Agol (2002 ApJ 580 171),134.685,374,0.056,0.019,0.001,14,0.666,0.642,4680,4.65,15.157,16.087,15.052,14.758,14.572,13.504,12.931,12.852,YES,2014-02-26,2014-06-10 00:00:00
Kepler-309 c,10027323,K01596.02,Kepler-309 c,19 50 02.366,+46 57 40.54,268,3.09,4.318,105.353,0.953,89.38,Pinsonneault,79,,Mandel and Agol (2002 ApJ 580 171),138.687,1238,0.381,0.044,0.005,14,0.666,0.642,4680,4.65,15.157,16.087,15.052,14.758,14.572,13.504,12.931,12.852,YES,2014-02-26,2014-06-10 00:00:00
Kepler-31 b,9347899,K00935.01,Kepler-31 b,19 36 05.522,+45 51 11.09,775,5.7,5.663,20.861,0.833,87.09,Pinsonneault,17.8,,Mandel and Agol (2002 ApJ 580 171),180.005,1954,0.158,0.045,0.00038,0.28,1.208,1.15,6514,4.4,15.237,15.592,15.199,15.086,15.071,14.233,13.984,13.871,YES,2013-03-05,2014-06-10 00:00:00
Kepler-31 c,9347899,K00935.02,Kepler-31 c,19 36 05.522,+45 51 11.09,611,5.3,6.777,42.632,0.855,88.24,Pinsonneault,28.7,,Mandel and Agol (2002 ApJ 580 171),141.192,1643,0.254,0.042,0.00051,0.28,1.208,1.15,6514,4.4,15.237,15.592,15.199,15.086,15.071,14.233,13.984,13.871,YES,2013-03-05,2014-06-10 00:00:00
Kepler-31 d,9347899,K00935.03,Kepler-31 d,19 36 05.522,+45 51 11.09,480,4.2,9.26,87.647,0.811,88.81,Pinsonneault,46.3,,Mandel and Agol (2002 ApJ 580 171),134.94,1088,0.411,0.033,0.00072,0.28,1.208,1.15,6514,4.4,15.237,15.592,15.199,15.086,15.071,14.233,13.984,13.871,YES,2014-02-26,2014-06-10 00:00:00
Kepler-310 b,10004738,K01598.03,Kepler-310 b,19 15 21.445,+46 59 12.26,726,1.47,2.179,13.931,0.942,87.09,Pinsonneault,18.5,,Mandel and Agol (2002 ApJ 580 171),134.426,168,0.112,0.015,0.001,1.9,0.97,0.9,5818,4.52,14.279,14.782,14.242,14.063,14.149,13.056,12.69,12.626,YES,2014-02-26,2014-06-10 00:00:00
Kepler-310 c,10004738,K01598.01,Kepler-310 c,19 15 21.445,+46 59 12.26,455,3.3,5.828,56.474,0.815,88.81,Pinsonneault,47,,Mandel and Agol (2002 ApJ 580 171),143.821,1070,0.285,0.034,0.001,1.9,0.97,0.9,5818,4.52,14.279,14.782,14.242,14.063,14.149,13.056,12.69,12.626,YES,2014-02-26,2014-06-10 00:00:00
Kepler-310 d,10004738,K01598.02,Kepler-310 d,19 15 21.445,+46 59 12.26,386,2.5,7.149,92.876,0.784,89.38,Pinsonneault,66,,Mandel and Agol (2002 ApJ 580 171),145.928,638,0.397,0.026,0.00085,1.9,0.97,0.9,5818,4.52,14.279,14.782,14.242,14.063,14.149,13.056,12.69,12.626,YES,2014-02-26,2014-06-10 00:00:00
Kepler-311 b,10055126,K01608.01,Kepler-311 b,18 48 14.707,+47 05 07.77,985,1.85,4.441,9.176,0.863,84.22,Pinsonneault,8.48,,Mandel and Agol (2002 ApJ 580 171),138.717,205,0.089,0.015,0.00039,1.95,1.12,1.12,6285,4.38,13.797,14.147,13.726,13.647,13.591,12.751,12.47,12.418,YES,2014-02-26,2014-06-10 00:00:00
Kepler-311 c,10055126,K01608.02,Kepler-311 c,18 48 14.707,+47 05 07.77,764,1.61,5.126,19.738,0.892,86.52,Pinsonneault,14.1,,Mandel and Agol (2002 ApJ 580 171),133.287,150,0.148,0.013,0.00061,1.95,1.12,1.12,6285,4.38,13.797,14.147,13.726,13.647,13.591,12.751,12.47,12.418,YES,2014-02-26,2014-06-10 00:00:00
Kepler-312 b,6975129,K01628.02,Kepler-312 b,19 53 34.980,+42 27 35.10,1642,0.985,2.517,1.772,0.1,89,q1_q16_stellar,5.4,728,mandel-agol_geometric_transit_model,132.084,79.3,0.03,0.008,0.005,,,1.108,6173,4.429,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596,YES,2014-02-26,2014-06-10 00:00:00
Kepler-312 c,6975129,K01628.01,Kepler-312 c,19 53 34.980,+42 27 35.10,763,2.85,3.543,19.747,0.787,88.24,SPC,27.8,,Mandel and Agol (2002 ApJ 580 171),147.103,473,0.153,0.022,0.00043,0.82,1.23,1.192,6197,4.38,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596,YES,2014-02-26,2014-06-10 00:00:00
Kepler-313 b,11153121,K01647.01,Kepler-313 b,19 53 10.788,+48 46 31.65,787,1.97,5.963,14.97,0.761,86.52,Pinsonneault,13,,Mandel and Agol (2002 ApJ 580 171),134.507,279,0.117,0.017,0.0005,7.4,0.96,1.08,5880,4.36,14.167,14.647,14.076,13.961,13.807,12.868,12.551,12.517,YES,2014-02-26,2013-12-19 00:00:00
Kepler-313 c,11153121,K01647.02,Kepler-313 c,19 53 10.788,+48 46 31.65,608,1.96,7.253,32.276,0.793,87.66,Pinsonneault,21.6,,Mandel and Agol (2002 ApJ 580 171),149.076,267,0.196,0.017,0.00069,7.4,0.96,1.08,5880,4.36,14.167,14.647,14.076,13.961,13.807,12.868,12.551,12.517,YES,2014-02-26,2013-12-19 00:00:00
Kepler-314 b,6616218,K01692.02,Kepler-314 b,19 38 41.785,+42 04 32.09,1247,0.84,2.084,2.461,0.02,89.95,SPC,9.1,,Mandel and Agol (2002 ApJ 580 171),133.313,84,0.036,0.008,0.00033,1.9,1.024,0.951,5501,4.49,12.557,13.126,12.459,12.313,12.205,11.242,10.85,10.778,YES,2014-02-26,2013-12-19 00:00:00
Kepler-314 c,6616218,K01692.01,Kepler-314 c,19 38 41.785,+42 04 32.09,928,2.65,2.722,5.96,0.3,88.81,SPC,16.4,,Mandel and Agol (2002 ApJ 580 171),137.264,809,0.065,0.026,0.00061,1.9,1.024,0.951,5501,4.49,12.557,13.126,12.459,12.313,12.205,11.242,10.85,10.778,YES,2014-02-26,2013-12-19 00:00:00
Kepler-315 b,7703955,K01707.01,Kepler-315 b,19 52 05.544,+43 21 48.68,382,3.4,8.495,96.101,0.804,89.38,Pinsonneault,56,,Mandel and Agol (2002 ApJ 580 171),187.733,1144,0.403,0.034,0.00094,3.6,0.95,0.91,5773,4.5,15.321,15.883,15.278,15.079,14.936,13.982,13.622,13.581,YES,2014-02-26,2014-06-10 00:00:00
Kepler-315 c,7703955,K01707.02,Kepler-315 c,19 52 05.544,+43 21 48.68,269.3,3.473,9.168,265.47,0.921,89.5,q1_q16_stellar,105.3,5,mandel-agol_geometric_transit_model,151.074,1105.5,0.758,0.037,0.002,,,0.862,5724,4.483,15.321,15.883,15.278,15.079,14.936,13.982,13.622,13.581,YES,2014-02-26,2014-06-10 00:00:00
Kepler-316 b,8230616,K01713.02,Kepler-316 b,19 23 18.245,+44 11 02.79,840,1.32,1.368,2.241,0.83,83.65,Pinsonneault,7.4,,Mandel and Agol (2002 ApJ 580 171),137.821,441,0.028,0.022,0.003,13.9,0.587,0.557,4272,4.71,15.224,16.418,15.177,14.712,14.458,13.324,12.681,12.542,YES,2014-02-26,2013-12-19 00:00:00
Kepler-316 c,8230616,K01713.01,Kepler-316 c,19 23 18.245,+44 11 02.79,579,1.41,2.369,6.828,0.74,87.09,Pinsonneault,15.7,,Mandel and Agol (2002 ApJ 580 171),131.786,548,0.059,0.023,0.004,13.9,0.587,0.557,4272,4.71,15.224,16.418,15.177,14.712,14.458,13.324,12.681,12.542,YES,2014-02-26,2013-12-19 00:00:00
Kepler-317 b,3967760,K01760.01,Kepler-317 b,19 39 46.531,+39 01 55.41,918,2,2.631,5.524,0.67,87.09,Pinsonneault,12.4,,Mandel and Agol (2002 ApJ 580 171),135.621,492,0.057,0.021,0.003,11.6,0.816,0.86,5372,4.48,15.377,16.058,15.324,15.085,14.981,14.095,13.722,13.668,YES,2014-02-26,2013-12-19 00:00:00
Kepler-317 c,3967760,K01760.02,Kepler-317 c,19 39 46.531,+39 01 55.41,785,1.7,3.189,8.775,0.62,87.66,Pinsonneault,16.9,,Mandel and Agol (2002 ApJ 580 171),133.703,367,0.078,0.018,0.003,11.6,0.816,0.86,5372,4.48,15.377,16.058,15.324,15.085,14.981,14.095,13.722,13.668,YES,2014-02-26,2013-12-19 00:00:00
Kepler-318 b,9909735,K01779.01,Kepler-318 b,19 53 55.877,+46 47 37.04,1299,5.8,2.821,4.663,0.64,86.52,Pinsonneault,10.3,,Mandel and Agol (2002 ApJ 580 171),134.081,1582,0.054,0.038,0.00095,9.8,0.98,1.39,5812,4.14,13.297,13.809,13.246,13.077,13.029,12.148,11.832,11.766,YES,2014-02-26,2013-12-19 00:00:00
Kepler-318 c,9909735,K01779.02,Kepler-318 c,19 53 55.877,+46 47 37.04,950,5,2.743,11.815,0.853,87.66,Pinsonneault,19.2,,Mandel and Agol (2002 ApJ 580 171),133.09,979,0.101,0.033,0.00085,9.8,0.98,1.39,5812,4.14,13.297,13.809,13.246,13.077,13.029,12.148,11.832,11.766,YES,2014-02-26,2013-12-19 00:00:00
Kepler-319 b,4644952,K01805.03,Kepler-319 b,19 15 14.868,+39 46 14.38,1346,2.95,2.346,4.363,0.856,83.65,Pinsonneault,7.9,,Mandel and Agol (2002 ApJ 580 171),135.231,295,0.052,0.018,0.00052,10.8,0.96,1.49,5708,4.08,13.828,14.38,13.758,13.591,13.54,12.631,12.315,12.208,YES,2014-02-26,2013-12-19 00:00:00
Kepler-319 c,4644952,K01805.01,Kepler-319 c,19 15 14.868,+39 46 14.38,1160,5.6,2.179,6.941,0.936,84.8,Pinsonneault,10.7,,Mandel and Agol (2002 ApJ 580 171),137.544,893,0.07,0.034,0.0009,10.8,0.96,1.49,5708,4.08,13.828,14.38,13.758,13.591,13.54,12.631,12.315,12.208,YES,2014-02-26,2013-12-19 00:00:00
Kepler-319 d,4644952,K01805.02,Kepler-319 d,19 15 14.868,+39 46 14.38,697,4.3,4.104,31.782,0.896,88.24,Pinsonneault,29.6,,Mandel and Agol (2002 ApJ 580 171),134.862,590,0.194,0.027,0.00073,10.8,0.96,1.49,5708,4.08,13.828,14.38,13.758,13.591,13.54,12.631,12.315,12.208,YES,2014-02-26,2013-12-19 00:00:00
Kepler-32 b,9787239,K00952.01,Kepler-32 b,19 51 22.178,+46 34 27.36,569,2.15,2.257,5.901,0.66,87.66,Pinsonneault,16.1,,Mandel and Agol (2002 ApJ 580 171),171.406,1523,0.052,0.038,0.003,13.9,0.549,0.524,4061,4.74,15.801,17.251,15.913,15.179,14.797,13.616,12.901,12.757,YES,2013-03-05,2013-12-19 00:00:00
Kepler-32 c,9787239,K00952.02,Kepler-32 c,19 51 22.178,+46 34 27.36,497,1.99,2.412,8.752,0.71,88.24,Pinsonneault,21,,Mandel and Agol (2002 ApJ 580 171),170.633,1263,0.068,0.035,0.003,13.9,0.549,0.524,4061,4.74,15.801,17.251,15.913,15.179,14.797,13.616,12.901,12.757,YES,2013-03-05,2013-12-19 00:00:00
Kepler-32 d,9787239,K00952.03,Kepler-32 d,19 51 22.178,+46 34 27.36,361,2.49,3.363,22.781,0.71,88.81,Pinsonneault,40,,Mandel and Agol (2002 ApJ 580 171),155.202,1964,0.129,0.043,0.004,13.9,0.549,0.524,4061,4.74,15.801,17.251,15.913,15.179,14.797,13.616,12.901,12.757,YES,2013-03-05,2013-12-19 00:00:00
Kepler-32 e,9787239,K00952.04,Kepler-32 e,19 51 22.178,+46 34 27.36,714,1.11,1.78,2.896,0.63,86.52,Pinsonneault,10,,Mandel and Agol (2002 ApJ 580 171),133.612,412,0.033,0.019,0.002,13.9,0.549,0.524,4061,4.74,15.801,17.251,15.913,15.179,14.797,13.616,12.901,12.757,YES,2013-03-05,2013-12-19 00:00:00
Kepler-32 f,9787239,K00952.05,Kepler-32 f,19 51 22.178,+46 34 27.36,1137,0.86,1.074,0.743,0.69,80.21,Pinsonneault,4,,Mandel and Agol (2002 ApJ 580 171),133.279,238,0.013,0.015,0.001,13.9,0.549,0.524,4061,4.74,15.801,17.251,15.913,15.179,14.797,13.616,12.901,12.757,YES,2013-03-05,2013-10-25 00:00:00
Kepler-320 b,9529744,K01806.03,Kepler-320 b,19 32 51.255,+46 10 30.46,1001,1.046,3.943,8.372,0.752,86.1,q1_q16_stellar,10.9,126,mandel-agol_geometric_transit_model,137.684,85.7,0.083,0.009,0.003,,,1.04,6412,4.44,13.474,13.793,13.433,13.337,13.333,12.546,12.283,12.307,YES,2014-02-26,2013-12-19 00:00:00
Kepler-320 c,9529744,K01806.02,Kepler-320 c,19 32 51.255,+46 10 30.46,777,1.238,4.977,17.935,0,90,q1_q16_stellar,27.83,59,mandel-agol_geometric_transit_model,138.221,140.4,0.138,0.011,0.000333,,,1.04,6412,4.44,13.474,13.793,13.433,13.337,13.333,12.546,12.283,12.307,YES,2014-02-26,2013-12-19 00:00:00
Kepler-321 b,8240797,K01809.02,Kepler-321 b,19 37 48.926,+44 08 45.50,1021,1.41,2.878,4.915,0.65,86.52,J-K,10.2,,Mandel and Agol (2002 ApJ 580 171),132.696,220,0.055,0.014,0.001,,0.898,0.909,5692,4.474,12.706,13.248,12.653,12.474,,11.621,11.3,11.249,YES,2014-02-26,2013-12-19 00:00:00
Kepler-321 c,8240797,K01809.01,Kepler-321 c,19 37 48.926,+44 08 45.50,739,2.34,2.395,13.094,0.911,87.09,J-K,19.5,,Mandel and Agol (2002 ApJ 580 171),144.524,388,0.105,0.024,0.001,,0.898,0.909,5692,4.474,12.706,13.248,12.653,12.474,,11.621,11.3,11.249,YES,2014-02-26,2013-12-19 00:00:00
Kepler-322 b,8277797,K01820.02,Kepler-322 b,18 45 23.716,+44 17 42.86,1801,1.97,1.982,1.654,0.913,72.19,Pinsonneault,2.95,,Mandel and Agol (2002 ApJ 580 171),132.188,132,0.026,0.013,0.00043,14,0.9,1.41,5536,4.09,13.53,14.088,13.491,13.292,13.191,12.246,11.867,11.837,YES,2014-02-26,2013-12-19 00:00:00
Kepler-322 c,8277797,K01820.01,Kepler-322 c,18 45 23.716,+44 17 42.86,1299,3.23,2.756,4.337,0.911,80.79,Pinsonneault,5.62,,Mandel and Agol (2002 ApJ 580 171),132.85,355,0.05,0.021,0.00039,14,0.9,1.41,5536,4.09,13.53,14.088,13.491,13.292,13.191,12.246,11.867,11.837,YES,2014-02-26,2013-12-19 00:00:00
Kepler-323 b,2989404,K01824.02,Kepler-323 b,19 25 31.736,+38 07 38.88,1918,1.81,2.374,1.678,0.701,80.21,Pinsonneault,4.03,,Mandel and Agol (2002 ApJ 580 171),136.05,147,0.029,0.012,0.0002,3.96,1.16,1.4,6255,4.21,12.722,13.084,12.659,12.567,12.51,11.689,11.423,11.354,YES,2014-02-26,2013-12-19 00:00:00
Kepler-323 c,2989404,K01824.01,Kepler-323 c,19 25 31.736,+38 07 38.88,1491,2.04,3.05,3.554,0.692,84.22,Pinsonneault,6.6,,Mandel and Agol (2002 ApJ 580 171),134.643,187,0.048,0.013,0.00023,3.96,1.16,1.4,6255,4.21,12.722,13.084,12.659,12.567,12.51,11.689,11.423,11.354,YES,2014-02-26,2013-12-19 00:00:00
Kepler-324 b,11601584,K01831.02,Kepler-324 b,19 05 53.152,+49 38 56.48,909,1.04,2.587,4.385,0.49,87.66,Pinsonneault,11.5,,Mandel and Agol (2002 ApJ 580 171),139.226,187,0.05,0.013,0.00064,0.8,0.85,0.75,5319,4.62,14.122,14.72,14.038,13.866,13.758,12.783,12.337,12.291,YES,2014-02-26,2014-06-10 00:00:00
Kepler-324 c,11601584,K01831.01,Kepler-324 c,19 05 53.152,+49 38 56.48,400,2.5,6.211,51.804,0.43,89.38,Pinsonneault,60,,Mandel and Agol (2002 ApJ 580 171),183.008,1092,0.258,0.03,0.001,0.8,0.85,0.75,5319,4.62,14.122,14.72,14.038,13.866,13.758,12.783,12.337,12.291,YES,2014-02-26,2014-06-10 00:00:00
Kepler-325 b,11709244,K01832.01,Kepler-325 b,19 19 20.501,+49 49 32.27,1109,3,1.792,4.544,0.25,89.38,Pinsonneault,19.3,,Mandel and Agol (2002 ApJ 580 171),134.898,914,0.052,0.028,0.004,8.2,0.918,1,5746,4.4,15.009,15.553,14.973,14.776,14.721,13.806,13.4,13.351,YES,2014-02-26,2013-12-19 00:00:00
